Train_OD_Project,ObjName,HeightLabel,Direction,Sensor1,Sensor2,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosCeDis1,PosCeAmp1,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,TxSensID
Train_OD_HY11,18cm草丛curb,0,fm,3,4,3,9,1809,26,1876,25,1752,28,29,71,36,417,346,9984,11538,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,3,9,1786,27,1855,28,1729,28,28,54,54,441,387,9986,10434,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,7,3,1751,25,1757,28,1675,28,28,39,44,154,115,9166,10620,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,4,1690,25,1728,26,1642,26,26,28,28,190,162,10000,5901,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,5,1903,27,1718,28,1630,26,26,7,7,202,195,10000,8119,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,6,1661,29,1705,31,1606,27,27,19,24,226,207,10000,12413,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,7,1641,29,1725,29,1582,26,26,19,19,250,231,10000,12000,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,8,1641,29,1662,29,1582,27,26,-5,-5,250,255,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1612,29,1690,28,1546,27,27,30,30,285,255,10000,12068,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1612,29,1620,28,1546,27,29,-1,2,285,286,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1542,24,1616,24,1531,27,27,14,14,190,176,10000,2631,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1575,29,1669,28,1509,25,25,23,20,167,144,10000,9729,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1575,29,1602,28,1509,28,29,-2,-2,131,133,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1576,25,1593,26,1509,29,29,-2,-2,119,121,10000,7058,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1576,25,1662,28,1511,24,24,-2,2,95,97,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1545,29,1635,28,1487,24,24,24,28,95,71,10000,8000,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1545,29,1519,27,1483,29,29,0,0,95,95,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1547,28,1572,25,1483,29,29,-3,-3,60,63,10000,8275,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1547,28,1643,23,1485,25,25,-3,0,60,63,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1521,31,1600,29,1461,26,26,26,26,72,46,10000,10000,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1521,31,1551,28,1461,29,29,0,0,48,48,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1516,25,1543,24,1449,29,29,12,12,60,48,10000,11612,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1516,25,1605,26,1452,26,26,0,0,60,60,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1484,29,1569,29,1416,26,26,36,36,95,59,10000,12702,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1484,29,1522,28,1416,29,29,0,0,71,71,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1537,28,1616,25,1423,29,29,4,4,71,67,10000,16666,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1537,28,1565,27,1422,26,27,11,11,71,60,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1447,31,1534,31,1387,26,27,44,44,107,63,10000,9729,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1447,31,1489,29,1387,30,30,9,9,83,74,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1417,24,1462,24,1375,30,30,21,21,95,74,10000,4000,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1403,31,1488,31,1342,26,25,45,45,119,74,10000,10909,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1403,31,1432,30,1342,30,30,9,10,119,110,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1423,27,1437,24,1333,30,30,22,22,96,74,10000,14464,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1423,27,1471,25,1332,26,26,13,6,96,83,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1359,28,1445,29,1308,26,27,28,28,119,91,10000,7954,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1359,28,1399,27,1308,30,30,5,4,119,114,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1348,30,1384,26,1285,30,30,28,28,107,79,10000,6266,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1348,30,1419,28,1285,27,27,5,5,107,102,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1312,29,1394,27,1251,27,28,41,41,131,90,10000,12765,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1368,27,1416,24,1246,29,29,16,16,107,91,10000,24000,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1368,27,1377,26,1242,28,28,11,8,107,96,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1246,28,1341,24,1197,28,28,52,52,143,91,10000,9090,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1246,28,1378,24,1196,28,28,8,9,143,135,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1178,27,1291,27,1126,28,28,79,79,191,112,10000,10441,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1181,26,5100,0,1115,28,28,21,21,203,182,10000,7005,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1181,26,1258,0,1116,28,27,9,9,179,170,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1139,26,1218,25,1069,27,27,58,58,227,169,10000,15384,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1139,26,1180,25,1070,27,27,9,9,191,182,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1108,26,1176,24,1058,27,27,14,15,190,176,10000,8082,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1089,23,1164,23,1013,26,26,54,54,238,184,10000,11799,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1089,23,1125,24,1014,26,26,6,6,190,184,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1066,24,1107,23,991,25,25,32,32,214,182,10000,17142,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1066,24,1139,24,992,25,25,8,7,143,135,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1080,26,5100,0,949,25,25,56,56,179,123,10000,14464,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1004,27,5100,0,937,24,25,23,22,190,167,10000,9516,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1004,27,1085,0,937,25,25,10,10,142,132,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,976,24,1053,23,892,25,25,57,58,190,133,10000,5673,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,936,23,1027,22,881,24,23,25,22,191,166,10000,8823,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,935,23,1012,23,837,25,24,59,57,191,132,10000,14634,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,935,23,973,21,840,24,23,14,14,191,177,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1133,23,5100,0,842,24,24,28,22,179,151,10000,3045,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,1133,23,978,22,840,24,25,29,29,179,150,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,861,24,947,0,794,24,24,69,70,178,109,10000,1727,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,834,22,924,22,760,24,24,60,60,203,143,10000,9405,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,834,22,886,21,760,23,23,26,23,203,177,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,811,22,5100,0,745,22,22,35,35,167,132,10000,9600,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,820,24,924,21,712,23,22,55,55,191,136,10000,-31251,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,820,24,5100,21,712,22,23,18,18,143,125,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,767,23,850,0,701,23,23,26,26,154,128,10000,10681,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,732,23,822,20,668,23,23,37,37,178,141,10000,10285,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,700,22,793,21,624,23,23,54,54,226,172,10000,15000,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,689,20,944,22,483,22,23,152,152,322,170,10000,-1072,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,568,19,5100,0,475,22,21,21,24,298,277,10000,991,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,650,20,5100,0,464,21,20,25,28,310,285,10000,15411,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,558,20,889,21,464,22,22,17,14,298,281,10000,12000,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,554,18,0,0,456,21,19,26,26,274,248,10000,30000,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,557,20,0,0,458,20,21,18,18,274,256,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,554,20,0,0,461,20,21,20,20,263,243,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,553,20,0,0,462,20,20,20,20,227,207,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,711,20,5100,0,464,19,20,17,17,179,162,10000,1967,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,555,21,5100,0,465,20,20,17,12,36,19,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,710,21,5100,0,465,19,20,14,14,24,10,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,711,19,0,0,464,20,20,11,11,12,1,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,556,20,5100,0,465,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,710,20,5100,0,464,19,20,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,554,20,5100,0,465,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,714,20,5100,0,466,20,20,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,556,20,5100,0,467,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,708,20,5100,0,468,20,20,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,555,20,5100,0,469,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,710,20,5100,0,470,20,20,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,711,20,0,0,476,19,19,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,550,18,5100,0,476,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,703,20,5100,0,477,19,19,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,713,20,0,0,480,20,20,12,11,12,0,10000,0,3
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,556,18,5100,0,480,20,20,12,11,12,0,10000,0,4
Train_OD_HY11,18cm草丛curb,0,fm,3,4,5,9,708,20,5100,0,480,19,19,12,11,12,0,10000,0,3
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,3,1838,26,1868,30,1777,27,27,71,71,238,167,9715,9594,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,4,1811,29,1844,28,1753,27,27,24,24,262,238,9724,8888,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,5,1792,29,1818,31,1729,27,27,24,24,286,262,9730,12631,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,6,1768,30,1795,29,1705,27,27,24,24,310,286,9730,10000,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,7,1769,26,1779,0,1684,28,28,24,24,334,310,9449,11437,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,8,1742,28,1773,29,1684,26,26,3,5,334,331,9715,9230,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1723,28,1751,30,1661,28,28,26,26,357,331,9716,12105,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1695,30,1730,30,1637,28,28,29,27,238,209,9725,8571,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1652,26,1682,29,1589,28,28,51,51,262,211,9723,11162,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1628,28,1664,29,1565,28,28,27,27,215,188,9731,10000,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1607,26,1645,30,1542,28,28,27,27,215,188,9739,11428,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1607,29,1620,0,1522,28,28,27,27,214,187,9342,10246,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1577,25,1618,29,1522,27,27,7,4,190,183,9715,7666,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1558,27,1595,31,1487,27,27,40,40,202,162,9721,18947,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1559,27,1574,25,1478,27,27,17,17,214,197,9331,10000,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1528,27,1569,27,1467,28,28,20,16,203,183,9695,8000,10
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1536,27,1607,24,1458,27,27,21,21,191,170,9360,10434,9
Train_OD_HY11,13cm石头curb,0,rm,9,10,1,9,1536,27,1545,25,1458,27,27,12,8,143,131,9405,0,9
